user_id,country,account_age_days,transaction_count,historical_amount,registration_date,remittance_id,remittance_number,origin_country,destination_country,source_currency,destination_currency,source_amount,commission_rate,commission_amount,total_debit_amount,exchange_rate,destination_amount,delivery_method,funding_method,status,created_at,beneficiary_id,completed_at,relationship,linked_user,transactions_last_24h,transactions_last_7d,transactions_last_30d,avg_transaction_amount,max_transaction_amount,new_beneficiary,beneficiary_age_days,countries_used_last_30d,failed_transactions,transaction_hour,weekend_transaction,amount_vs_user_average,transaction_velocity_24h,transaction_velocity_7d,new_beneficiary_flag,unusual_hour_flag,weekend_flag,new_corridor_flag,country_diversity_30d,failed_transaction_ratio,historical_avg_amount,historical_max_amount,rule_score,ml_probability,anomaly_score,final_risk_score,fraud_label,amount_bucket,risk_band_experimental,is_cross_border
USR-000872,Mexico,-168,0,0.00,2026-04-19,REM-42-0000053,FID-2026-000053,Mexico,Estados Unidos,MXN,USD,66.75,0.029998,2.00,68.75,0.055000,3.67,WALLET,DEBIT_CARD,COMPLETED,2025-11-02T00:48:04+00:00,BEN-002204,2025-11-02T04:54:04+00:00,Socio comercial,1,0,0,0,66.75,66.75,0,137,0,0,0,1,1.00,0,0,0,1,1,1,0,0.000000,66.75,66.75,16.74,0.169571,0.227811,18.85,0,0-99,BAJO,1
USR-001114,Estados Unidos,-21,0,0.00,2026-06-07,REM-42-0000054,FID-2026-000054,Estados Unidos,Espana,USD,EUR,522.57,0.023700,12.38,534.95,0.917431,479.42,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2026-05-17T04:36:00+00:00,BEN-002831,2026-05-17T09:45:00+00:00,Hijo / Hija,0,0,0,0,522.57,522.57,0,394,0,0,4,1,1.00,0,0,0,1,1,1,0,0.000000,522.57,522.57,17.41,0.174357,0.234516,19.52,0,500-999,BAJO,1
USR-001018,Guatemala,223,0,0.00,2025-11-08,REM-42-0000055,FID-2026-000055,Guatemala,Mexico,GTQ,MXN,103.70,0.030333,3.15,106.85,2.331000,241.72,WALLET,BANK_TRANSFER,COMPLETED,2026-06-19T15:40:14+00:00,BEN-002584,2026-06-19T22:45:14+00:00,Amigo / Amiga,0,0,0,0,103.70,103.70,0,323,0,0,15,0,1.00,0,0,0,0,0,1,0,0.000000,103.70,103.70,20.39,0.195643,0.303694,23.88,0,100-499,BAJO,1
USR-000783,Estados Unidos,-272,0,0.00,2026-03-28,REM-42-0000056,FID-2026-000056,Estados Unidos,Canada,USD,CAD,176.50,0.021136,3.73,180.23,1.351351,238.51,WALLET,DEBIT_CARD,AVAILABLE,2025-06-29T12:03:31+00:00,BEN-001992,,Padre / Madre,0,0,0,0,176.50,176.50,1,0,0,0,12,1,1.00,0,0,1,0,1,1,0,0.000000,176.50,176.50,20.51,0.196500,0.234972,21.56,0,100-499,BAJO,1
USR-001165,Estados Unidos,321,0,0.00,2025-08-06,REM-42-0000057,FID-2026-000057,Estados Unidos,Espana,USD,EUR,145.96,0.018918,2.76,148.72,0.917431,133.91,BANK_DEPOSIT,BANK_TRANSFER,AVAILABLE,2026-06-23T08:04:45+00:00,BEN-002946,,Hijo / Hija,0,0,0,0,145.96,145.96,0,75,0,0,8,0,1.00,0,0,0,0,0,1,0,0.000000,145.96,145.96,15.45,0.160357,0.445177,25.62,0,100-499,BAJO,1
USR-000842,Canada,-197,0,0.00,2026-01-20,REM-42-0000058,FID-2026-000058,Canada,Estados Unidos,CAD,USD,306.25,0.034756,10.64,316.89,0.740000,226.63,TRANSFER,DIGITAL_WALLET,AVAILABLE,2025-07-07T18:01:40+00:00,BEN-002135,,Amigo / Amiga,0,0,0,0,306.25,306.25,0,28,0,0,18,0,1.00,0,0,0,0,0,1,0,0.000000,306.25,306.25,22.11,0.207929,0.514550,32.38,0,100-499,MEDIO,1
USR-001171,Guatemala,-210,0,0.00,2026-01-23,REM-42-0000059,FID-2026-000059,Guatemala,Canada,GTQ,CAD,291.15,0.035362,10.30,301.45,0.173250,50.44,BANK_DEPOSIT,DEBIT_CARD,AVAILABLE,2025-06-27T01:28:01+00:00,BEN-002953,,Amigo / Amiga,1,0,0,0,291.15,291.15,1,0,0,0,1,0,1.00,0,0,1,1,0,1,0,0.000000,291.15,291.15,34.99,0.299929,0.469459,39.17,0,100-499,MEDIO,1
USR-000818,Espana,-91,0,0.00,2026-01-27,REM-42-0000060,FID-2026-000060,Espana,Guatemala,EUR,GTQ,533.38,0.027237,14.53,547.91,8.502009,4534.80,WALLET,DIGITAL_WALLET,COMPLETED,2025-10-28T10:48:07+00:00,BEN-002075,2025-10-28T11:04:07+00:00,Padre / Madre,0,0,0,0,533.38,533.38,0,236,0,0,10,0,1.00,0,0,0,0,0,1,0,0.000000,533.38,533.38,21.98,0.207000,0.383047,27.69,0,500-999,BAJO,1
USR-001105,Estados Unidos,-186,0,0.00,2025-10-25,REM-42-0000061,FID-2026-000061,Estados Unidos,Espana,USD,EUR,132.15,0.032919,4.35,136.50,0.917431,121.24,WALLET,DEBIT_CARD,COMPLETED,2025-04-22T04:34:02+00:00,BEN-002807,2025-04-22T11:31:02+00:00,Amigo / Amiga,1,0,0,0,132.15,132.15,1,0,0,0,4,0,1.00,0,0,1,1,0,1,0,0.000000,132.15,132.15,24.52,0.225143,0.270453,25.40,0,100-499,BAJO,1
USR-000188,Estados Unidos,353,0,0.00,2025-08-18,REM-42-0000062,FID-2026-000062,Estados Unidos,Espana,USD,EUR,440.06,0.020976,9.23,449.29,0.917431,403.72,CASH_PICKUP,DEBIT_CARD,COMPLETED,2026-08-06T10:32:57+00:00,BEN-000489,2026-08-06T17:18:57+00:00,Conyuge,0,0,0,0,440.06,440.06,0,517,0,0,10,0,1.00,0,0,0,0,0,1,0,0.000000,440.06,440.06,18.39,0.181357,0.349141,24.17,0,100-499,BAJO,1
USR-001185,Estados Unidos,199,0,0.00,2026-01-17,REM-42-0000063,FID-2026-000063,Estados Unidos,Mexico,USD,MXN,367.06,0.032228,11.83,378.89,18.181818,6673.82,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2026-08-04T12:02:37+00:00,BEN-002993,2026-08-04T21:32:37+00:00,Conyuge,0,0,0,0,367.06,367.06,0,489,0,0,12,0,1.00,0,0,0,0,0,1,0,0.000000,367.06,367.06,20.06,0.193286,0.315400,24.08,0,100-499,BAJO,1
USR-000509,Estados Unidos,16,0,0.00,2026-03-03,REM-42-0000064,FID-2026-000064,Estados Unidos,Espana,USD,EUR,184.81,0.019926,3.68,188.49,0.917431,169.55,CASH_PICKUP,BANK_TRANSFER,AVAILABLE,2026-03-19T20:44:35+00:00,BEN-001315,,Socio comercial,1,0,0,0,184.81,184.81,0,54,0,0,20,0,1.00,0,0,0,0,0,1,0,0.000000,184.81,184.81,22.03,0.207357,0.386945,27.86,0,100-499,BAJO,1
USR-000600,Canada,-417,0,0.00,2026-06-01,REM-42-0000065,FID-2026-000065,Canada,Espana,CAD,EUR,320.58,0.022476,7.21,327.79,0.678899,217.64,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-04-10T22:44:40+00:00,BEN-001534,2025-04-11T04:08:40+00:00,Conyuge,1,0,0,0,320.58,320.58,1,0,0,0,22,0,1.00,0,0,1,0,0,1,0,0.000000,320.58,320.58,19.71,0.190786,0.378381,26.05,0,100-499,BAJO,1
USR-000311,Mexico,23,0,0.00,2026-01-21,REM-42-0000066,FID-2026-000066,Mexico,Espana,MXN,EUR,293.11,0.029346,8.60,301.71,0.050459,14.79,TRANSFER,DIGITAL_WALLET,COMPLETED,2026-02-13T16:21:06+00:00,BEN-000810,2026-02-14T01:33:06+00:00,Hermano / Hermana,1,0,0,0,293.11,293.11,0,200,0,0,16,0,1.00,0,0,0,0,0,1,0,0.000000,293.11,293.11,12.85,0.141786,0.298432,18.80,0,100-499,BAJO,1
USR-000820,Guatemala,353,0,0.00,2025-07-07,REM-42-0000067,FID-2026-000067,Guatemala,Espana,GTQ,EUR,279.90,0.019227,5.38,285.28,0.117619,32.92,BANK_DEPOSIT,BANK_TRANSFER,COMPLETED,2026-06-25T14:08:16+00:00,BEN-002079,2026-06-25T16:08:16+00:00,Conyuge,0,0,0,0,279.90,279.90,0,146,0,0,14,0,1.00,0,0,0,0,0,1,0,0.000000,279.90,279.90,9.31,0.116500,0.369141,18.97,0,100-499,BAJO,1
USR-000509,Estados Unidos,151,1,184.81,2026-03-03,REM-42-0000068,FID-2026-000068,Estados Unidos,Espana,USD,EUR,221.61,0.026552,5.88,227.49,0.917431,203.31,TRANSFER,BANK_TRANSFER,COMPLETED,2026-08-01T02:52:55+00:00,BEN-001316,2026-08-01T07:17:55+00:00,Socio comercial,1,0,0,0,184.81,184.81,0,391,0,0,2,1,1.20,0,0,0,1,1,0,0,0.000000,184.81,184.81,15.71,0.162214,0.131065,14.80,0,100-499,BAJO,1
USR-000658,Mexico,240,0,0.00,2025-05-16,REM-42-0000069,FID-2026-000069,Mexico,Espana,MXN,EUR,475.02,0.022719,10.79,485.81,0.050459,23.97,TRANSFER,DEBIT_CARD,COMPLETED,2026-01-11T21:44:01+00:00,BEN-001677,2026-01-12T02:45:01+00:00,Conyuge,1,0,0,0,475.02,475.02,0,55,0,0,21,1,1.00,0,0,0,0,1,1,0,0.000000,475.02,475.02,17.63,0.175929,0.297038,21.86,0,100-499,BAJO,1
USR-000561,Espana,213,0,0.00,2025-10-19,REM-42-0000070,FID-2026-000070,Espana,Canada,EUR,CAD,206.42,0.031455,6.49,212.91,1.472973,304.05,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2026-05-20T21:04:30+00:00,BEN-001440,2026-05-21T06:23:30+00:00,Padre / Madre,0,0,0,0,206.42,206.42,1,0,0,0,21,0,1.00,0,0,1,0,0,1,0,0.000000,206.42,206.42,26.81,0.241500,0.267789,26.80,0,100-499,BAJO,1
USR-000006,Canada,184,0,0.00,2025-08-27,REM-42-0000071,FID-2026-000071,Canada,Estados Unidos,CAD,USD,143.18,0.035915,5.14,148.32,0.740000,105.95,CASH_PICKUP,DEBIT_CARD,COMPLETED,2026-02-27T02:06:17+00:00,BEN-000011,2026-02-27T08:36:17+00:00,Hijo / Hija,0,0,0,0,143.18,143.18,0,281,0,0,2,0,1.00,0,0,0,1,0,1,0,0.000000,143.18,143.18,26.02,0.235857,0.510740,34.79,0,100-499,MEDIO,1
USR-000543,Guatemala,-32,0,0.00,2026-02-28,REM-42-0000072,FID-2026-000072,Guatemala,Estados Unidos,GTQ,USD,462.83,0.030537,14.13,476.96,0.128205,59.34,WALLET,DEBIT_CARD,COMPLETED,2026-01-27T16:39:51+00:00,BEN-001397,2026-01-27T18:16:51+00:00,Hermano / Hermana,0,0,0,0,462.83,462.83,0,67,0,0,16,0,1.00,0,0,0,0,0,1,0,0.000000,462.83,462.83,16.69,0.169214,0.248149,19.53,0,100-499,BAJO,1
USR-000671,Guatemala,129,0,0.00,2026-01-27,REM-42-0000073,FID-2026-000073,Guatemala,Espana,GTQ,EUR,150.42,0.028784,4.33,154.75,0.117619,17.69,WALLET,BANK_TRANSFER,AVAILABLE,2026-06-05T13:51:42+00:00,BEN-001710,,Socio comercial,0,0,0,0,150.42,150.42,0,88,0,0,13,0,1.00,0,0,0,0,0,1,0,0.000000,150.42,150.42,11.53,0.132357,0.391770,21.21,0,100-499,BAJO,1
USR-000782,Estados Unidos,70,0,0.00,2025-09-24,REM-42-0000074,FID-2026-000074,Estados Unidos,Mexico,USD,MXN,315.53,0.032535,10.27,325.80,18.181818,5736.91,TRANSFER,BANK_TRANSFER,COMPLETED,2025-12-03T15:05:27+00:00,BEN-001988,2025-12-03T23:57:27+00:00,Padre / Madre,1,0,0,0,315.53,315.53,1,0,0,0,15,0,1.00,0,0,1,0,0,1,0,0.000000,315.53,315.53,18.90,0.185000,0.267536,21.65,0,100-499,BAJO,1
USR-001187,Guatemala,243,0,0.00,2025-03-17,REM-42-0000075,FID-2026-000075,Guatemala,Mexico,GTQ,MXN,408.84,0.023377,9.56,418.40,2.331000,953.01,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2025-11-15T08:24:31+00:00,BEN-002997,2025-11-15T20:07:31+00:00,Conyuge,0,0,0,0,408.84,408.84,0,29,0,0,8,1,1.00,0,0,0,0,1,1,0,0.000000,408.84,408.84,40.60,0.340000,0.425910,41.30,1,100-499,MEDIO,1
USR-000562,Estados Unidos,337,0,0.00,2025-06-09,REM-42-0000076,FID-2026-000076,Estados Unidos,Mexico,USD,MXN,417.41,0.018258,7.62,425.03,18.181818,7589.27,WALLET,DIGITAL_WALLET,COMPLETED,2026-05-12T14:31:26+00:00,BEN-001445,2026-05-12T22:09:26+00:00,Hermano / Hermana,0,0,0,0,417.41,417.41,0,127,0,0,14,0,1.00,0,0,0,0,0,1,0,0.000000,417.41,417.41,20.07,0.193357,0.276010,22.71,0,100-499,BAJO,1
USR-000697,Guatemala,118,0,0.00,2026-01-25,REM-42-0000077,FID-2026-000077,Guatemala,Canada,GTQ,CAD,119.10,0.028955,3.45,122.55,0.173250,20.63,WALLET,DIGITAL_WALLET,AVAILABLE,2026-05-23T12:49:20+00:00,BEN-001772,,Hermano / Hermana,0,0,0,0,119.10,119.10,0,82,0,0,12,1,1.00,0,0,0,0,1,1,0,0.000000,119.10,119.10,14.95,0.156786,0.209464,17.05,0,100-499,BAJO,1
USR-000781,Canada,13,0,0.00,2026-06-28,REM-42-0000078,FID-2026-000078,Canada,Guatemala,CAD,GTQ,68.95,0.028866,1.99,70.94,5.772006,397.98,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-07-11T14:21:44+00:00,BEN-001987,2026-07-11T17:37:44+00:00,Socio comercial,0,0,0,0,68.95,68.95,0,431,0,0,14,1,1.00,0,0,0,0,1,1,0,0.000000,68.95,68.95,13.86,0.149000,0.439373,24.39,0,0-99,BAJO,1
USR-000243,Guatemala,-199,0,0.00,2026-01-17,REM-42-0000079,FID-2026-000079,Guatemala,Espana,GTQ,EUR,1198.82,0.026531,31.81,1230.63,0.117619,141.00,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-07-02T20:51:28+00:00,BEN-000630,2025-07-02T22:42:28+00:00,Socio comercial,0,0,0,0,1198.82,1198.82,1,0,0,0,20,0,1.00,0,0,1,0,0,1,0,0.000000,1198.82,1198.82,21.62,0.204429,0.447500,29.72,0,1000-2499,BAJO,1
USR-000162,Guatemala,-167,0,0.00,2026-03-26,REM-42-0000080,FID-2026-000080,Guatemala,Espana,GTQ,EUR,56.66,0.029510,1.67,58.33,0.117619,6.66,BANK_DEPOSIT,BANK_TRANSFER,PROCESSING,2025-10-10T09:05:23+00:00,BEN-000419,,Amigo / Amiga,0,0,0,0,56.66,56.66,1,0,0,0,9,0,1.00,0,0,1,0,0,1,0,0.000000,56.66,56.66,29.91,0.263643,0.251392,28.24,0,0-99,BAJO,1
USR-000972,Mexico,-39,0,0.00,2026-05-19,REM-42-0000081,FID-2026-000081,Mexico,Guatemala,MXN,GTQ,94.73,0.034952,3.31,98.04,0.429000,40.64,WALLET,DIGITAL_WALLET,COMPLETED,2026-04-10T23:45:31+00:00,BEN-002458,2026-04-11T02:08:31+00:00,Padre / Madre,0,0,0,0,94.73,94.73,0,388,0,0,23,0,1.00,0,0,0,0,0,1,0,0.000000,94.73,94.73,15.22,0.158714,0.401791,23.96,0,0-99,BAJO,1
USR-000837,Mexico,41,0,0.00,2025-05-31,REM-42-0000082,FID-2026-000082,Mexico,Estados Unidos,MXN,USD,269.36,0.031675,8.53,277.89,0.055000,14.81,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-07-11T14:04:09+00:00,BEN-002123,2025-07-11T14:58:09+00:00,Hijo / Hija,0,0,0,0,269.36,269.36,1,0,0,0,14,0,1.00,0,0,1,0,0,1,0,0.000000,269.36,269.36,22.70,0.212143,0.268958,24.17,0,100-499,BAJO,1
USR-000945,Canada,474,0,0.00,2025-03-25,REM-42-0000083,FID-2026-000083,Canada,Estados Unidos,CAD,USD,89.91,0.031521,2.83,92.74,0.740000,66.53,WALLET,BANK_TRANSFER,COMPLETED,2026-07-12T12:32:11+00:00,BEN-002388,2026-07-12T13:09:11+00:00,Hijo / Hija,1,0,0,0,89.91,89.91,0,381,0,0,12,1,1.00,0,0,0,0,1,1,0,0.000000,89.91,89.91,16.05,0.164643,0.441277,25.88,0,0-99,BAJO,1
USR-000880,Guatemala,-115,0,0.00,2026-02-21,REM-42-0000084,FID-2026-000084,Guatemala,Estados Unidos,GTQ,USD,149.17,0.033841,5.05,154.22,0.128205,19.12,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2025-10-29T12:41:29+00:00,BEN-002228,2025-10-29T21:56:29+00:00,Amigo / Amiga,1,0,0,0,149.17,149.17,0,164,0,0,12,0,1.00,0,0,0,0,0,1,0,0.000000,149.17,149.17,10.56,0.125429,0.418563,21.51,0,100-499,BAJO,1
USR-001007,Mexico,86,0,0.00,2026-04-06,REM-42-0000085,FID-2026-000085,Mexico,Guatemala,MXN,GTQ,219.53,0.029961,6.58,226.11,0.429000,94.18,TRANSFER,BANK_TRANSFER,COMPLETED,2026-07-01T01:28:28+00:00,BEN-002550,2026-07-01T04:49:28+00:00,Hijo / Hija,0,0,0,0,219.53,219.53,0,301,0,0,1,0,1.00,0,0,0,1,0,1,0,0.000000,219.53,219.53,24.03,0.221643,0.437731,30.94,0,100-499,MEDIO,1
USR-001137,Mexico,454,0,0.00,2025-05-23,REM-42-0000086,FID-2026-000086,Mexico,Canada,MXN,CAD,442.13,0.030866,13.65,455.78,0.074324,32.86,TRANSFER,DIGITAL_WALLET,REJECTED,2026-08-20T09:57:30+00:00,BEN-002883,,Conyuge,0,0,0,0,442.13,442.13,0,176,0,1,9,0,1.00,0,0,0,0,0,1,0,0.000000,442.13,442.13,11.72,0.133714,0.232981,15.77,0,100-499,BAJO,1
USR-001117,Canada,159,0,0.00,2025-04-23,REM-42-0000087,FID-2026-000087,Canada,Mexico,CAD,MXN,200.53,0.034575,6.93,207.46,13.454545,2698.04,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2025-09-29T11:21:54+00:00,BEN-002839,2025-09-29T18:11:54+00:00,Padre / Madre,0,0,0,0,200.53,200.53,0,143,0,0,11,0,1.00,0,0,0,0,0,1,0,0.000000,200.53,200.53,18.80,0.184286,0.378696,25.47,0,100-499,BAJO,1
USR-000903,Canada,327,0,0.00,2025-05-10,REM-42-0000088,FID-2026-000088,Canada,Espana,CAD,EUR,149.49,0.034502,5.16,154.65,0.678899,101.49,TRANSFER,DEBIT_CARD,COMPLETED,2026-04-02T09:53:27+00:00,BEN-002283,2026-04-02T16:08:27+00:00,Conyuge,1,0,0,0,149.49,149.49,0,258,0,0,9,0,1.00,0,0,0,0,0,1,0,0.000000,149.49,149.49,22.38,0.209857,0.278078,24.28,0,100-499,BAJO,1
USR-000136,Estados Unidos,455,0,0.00,2025-03-19,REM-42-0000089,FID-2026-000089,Estados Unidos,Espana,USD,EUR,1251.96,0.030051,37.62,1289.58,0.917431,1148.59,CASH_PICKUP,DEBIT_CARD,COMPLETED,2026-06-17T15:45:50+00:00,BEN-000343,2026-06-18T00:34:50+00:00,Padre / Madre,0,0,0,0,1251.96,1251.96,0,455,0,0,15,0,1.00,0,0,0,0,0,1,0,0.000000,1251.96,1251.96,12.37,0.138357,0.311598,18.95,0,1000-2499,BAJO,1
USR-000524,Estados Unidos,16,0,0.00,2025-12-14,REM-42-0000090,FID-2026-000090,Estados Unidos,Canada,USD,CAD,330.53,0.035878,11.86,342.39,1.351351,446.66,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-12-30T22:37:33+00:00,BEN-001352,2025-12-31T03:22:33+00:00,Hijo / Hija,0,0,0,0,330.53,330.53,1,0,0,0,22,0,1.00,0,0,1,0,0,1,0,0.000000,330.53,330.53,20.40,0.195714,0.372571,26.30,0,100-499,BAJO,1
USR-000921,Estados Unidos,-183,0,0.00,2026-03-21,REM-42-0000091,FID-2026-000091,Estados Unidos,Mexico,USD,MXN,161.98,0.021667,3.51,165.49,18.181818,2945.09,TRANSFER,BANK_TRANSFER,COMPLETED,2025-09-19T08:51:05+00:00,BEN-002320,2025-09-19T18:37:05+00:00,Hermano / Hermana,0,0,0,0,161.98,161.98,1,0,0,0,8,0,1.00,0,0,1,0,0,1,0,0.000000,161.98,161.98,23.79,0.219929,0.277484,25.18,0,100-499,BAJO,1
USR-000212,Estados Unidos,-81,0,0.00,2025-08-21,REM-42-0000092,FID-2026-000092,Estados Unidos,Canada,USD,CAD,166.89,0.033605,5.61,172.50,1.351351,225.53,TRANSFER,BANK_TRANSFER,COMPLETED,2025-06-01T23:01:25+00:00,BEN-000551,2025-06-02T01:35:25+00:00,Padre / Madre,1,0,0,0,166.89,166.89,1,0,0,0,23,1,1.00,0,0,1,0,1,1,0,0.000000,166.89,166.89,28.94,0.256714,0.490258,35.97,0,100-499,MEDIO,1
USR-000249,Mexico,-245,0,0.00,2026-02-04,REM-42-0000093,FID-2026-000093,Mexico,Espana,MXN,EUR,83.16,0.026304,2.19,85.35,0.050459,4.20,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-06-04T11:11:56+00:00,BEN-000647,2025-06-04T17:51:56+00:00,Hermano / Hermana,0,0,0,0,83.16,83.16,0,37,0,0,11,0,1.00,0,0,0,0,0,1,0,0.000000,83.16,83.16,32.31,0.280786,0.285108,30.98,1,0-99,MEDIO,1
USR-000250,Guatemala,-55,0,0.00,2026-06-29,REM-42-0000094,FID-2026-000094,Guatemala,Mexico,GTQ,MXN,175.52,0.022391,3.93,179.45,2.331000,409.14,CASH_PICKUP,DIGITAL_WALLET,AVAILABLE,2026-05-05T12:12:23+00:00,BEN-000651,,Conyuge,0,0,0,0,175.52,175.52,0,316,0,0,12,0,1.00,0,0,0,0,0,1,0,0.000000,175.52,175.52,22.21,0.208643,0.391455,28.14,0,100-499,BAJO,1
USR-000863,Mexico,113,0,0.00,2025-04-13,REM-42-0000095,FID-2026-000095,Mexico,Espana,MXN,EUR,327.44,0.018066,5.92,333.36,0.050459,16.52,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-08-04T14:55:37+00:00,BEN-002184,2025-08-04T15:03:37+00:00,Socio comercial,0,0,0,0,327.44,327.44,0,105,0,0,14,0,1.00,0,0,0,0,0,1,0,0.000000,327.44,327.44,19.27,0.187643,0.508688,30.33,0,100-499,MEDIO,1
USR-000758,Guatemala,-120,0,0.00,2026-03-16,REM-42-0000096,FID-2026-000096,Guatemala,Espana,GTQ,EUR,368.71,0.019656,7.25,375.96,0.117619,43.37,WALLET,BANK_TRANSFER,PROCESSING,2025-11-16T22:28:53+00:00,BEN-001930,,Padre / Madre,1,0,0,0,368.71,368.71,1,0,0,0,22,1,1.00,0,0,1,0,1,1,0,0.000000,368.71,368.71,16.18,0.165571,0.361390,23.17,0,100-499,BAJO,1
USR-000185,Guatemala,49,0,0.00,2025-08-23,REM-42-0000097,FID-2026-000097,Guatemala,Espana,GTQ,EUR,1581.82,0.028647,45.31,1627.13,0.117619,186.05,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2025-10-11T15:34:20+00:00,BEN-000480,2025-10-12T01:14:20+00:00,Hijo / Hija,1,0,0,0,1581.82,1581.82,0,112,0,0,15,1,1.00,0,0,0,0,1,1,0,0.000000,1581.82,1581.82,19.81,0.191500,0.329385,24.40,0,1000-2499,BAJO,1
USR-000399,Guatemala,-38,0,0.00,2026-03-04,REM-42-0000098,FID-2026-000098,Guatemala,Mexico,GTQ,MXN,487.87,0.025295,12.34,500.21,2.331000,1137.22,TRANSFER,DEBIT_CARD,COMPLETED,2026-01-25T12:35:09+00:00,BEN-001038,2026-01-25T20:03:09+00:00,Amigo / Amiga,0,0,0,0,487.87,487.87,0,287,0,0,12,1,1.00,0,0,0,0,1,1,0,0.000000,487.87,487.87,14.44,0.153143,0.281023,19.22,0,100-499,BAJO,1
USR-001143,Estados Unidos,36,1,24.99,2026-03-08,REM-42-0000099,FID-2026-000099,Estados Unidos,Guatemala,USD,GTQ,378.02,0.029059,10.98,389.00,7.800008,2948.56,TRANSFER,DIGITAL_WALLET,COMPLETED,2026-04-13T01:30:33+00:00,BEN-002898,2026-04-13T09:19:33+00:00,Amigo / Amiga,0,0,0,0,24.99,24.99,0,280,0,0,1,0,15.13,0,0,0,1,0,0,0,0.000000,24.99,24.99,19.10,0.186429,0.289015,22.53,0,100-499,BAJO,1
USR-000159,Estados Unidos,108,0,0.00,2025-09-06,REM-42-0000100,FID-2026-000100,Estados Unidos,Mexico,USD,MXN,104.84,0.030628,3.21,108.05,18.181818,1906.18,TRANSFER,DIGITAL_WALLET,REJECTED,2025-12-23T17:15:08+00:00,BEN-000411,,Conyuge,0,0,0,0,104.84,104.84,1,0,0,1,17,0,1.00,0,0,1,0,0,1,0,0.000000,104.84,104.84,47.84,0.391714,0.557760,50.62,1,100-499,MEDIO,1
USR-000031,Mexico,-215,0,0.00,2025-12-07,REM-42-0000101,FID-2026-000101,Mexico,Estados Unidos,MXN,USD,445.45,0.027189,12.11,457.56,0.055000,24.50,WALLET,DEBIT_CARD,COMPLETED,2025-05-06T08:48:57+00:00,BEN-000073,2025-05-06T10:25:57+00:00,Hermano / Hermana,0,0,0,0,445.45,445.45,1,0,0,0,8,0,1.00,0,0,1,0,0,1,0,0.000000,445.45,445.45,29.60,0.261429,0.287889,29.32,0,100-499,BAJO,1
USR-000283,Estados Unidos,91,0,0.00,2025-07-23,REM-42-0000102,FID-2026-000102,Estados Unidos,Espana,USD,EUR,937.48,0.027926,26.18,963.66,0.917431,860.07,TRANSFER,DIGITAL_WALLET,COMPLETED,2025-10-22T10:50:04+00:00,BEN-000737,2025-10-22T15:27:04+00:00,Socio comercial,0,0,0,0,937.48,937.48,0,115,0,0,10,0,1.00,0,0,0,0,0,1,0,0.000000,937.48,937.48,12.92,0.142286,0.320660,19.62,0,500-999,BAJO,1
USR-000363,Estados Unidos,40,0,0.00,2025-05-14,REM-42-0000103,FID-2026-000103,Estados Unidos,Espana,USD,EUR,184.61,0.033870,6.25,190.86,0.917431,169.37,WALLET,BANK_TRANSFER,AVAILABLE,2025-06-23T15:21:32+00:00,BEN-000938,,Conyuge,0,0,0,0,184.61,184.61,0,8,0,0,15,0,1.00,0,0,0,0,0,1,0,0.000000,184.61,184.61,21.79,0.205643,0.274100,23.76,0,100-499,BAJO,1
USR-000216,Canada,66,0,0.00,2026-06-11,REM-42-0000104,FID-2026-000104,Canada,Estados Unidos,CAD,USD,218.73,0.018052,3.95,222.68,0.740000,161.86,CASH_PICKUP,BANK_TRANSFER,PROCESSING,2026-08-16T15:53:53+00:00,BEN-000564,,Socio comercial,0,0,0,0,218.73,218.73,0,190,0,0,15,1,1.00,0,0,0,0,1,1,0,0.000000,218.73,218.73,17.09,0.172071,0.186632,17.64,0,100-499,BAJO,1
USR-001177,Mexico,-208,0,0.00,2025-11-07,REM-42-0000105,FID-2026-000105,Mexico,Canada,MXN,CAD,196.58,0.018951,3.73,200.31,0.074324,14.61,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-04-13T14:14:59+00:00,BEN-002970,2025-04-13T22:54:59+00:00,Amigo / Amiga,1,0,0,0,196.58,196.58,1,0,0,0,14,1,1.00,0,0,1,0,1,1,0,0.000000,196.58,196.58,18.40,0.181429,0.442882,27.46,0,100-499,BAJO,1
